user_id,cat1,cat2,cat3,numeric1,target
26,120,1,37,1.7629948676947138,0.13234019007860964
26,96,1,38,3.0513480950679703,0.7270231513444056
26,99,1,39,6.959904566624947,0.45445890433979474
26,63,1,40,0.46404759667502904,0.01734582383938288
26,119,2,1,7.873374515514302,0.14345082073867743
26,91,2,2,5.7544886114943425,0.9621035833792919
26,98,2,3,8.294887935698014,0.4991616279455309
26,102,2,4,0.025964372356590548,0.6444779178022639
26,59,2,5,5.002994703275498,0.8637833383945288
26,109,2,6,1.2156084078960294,0.8899716352488098
26,49,2,7,9.40121304690203,0.7497377039870878
26,28,2,8,4.996452146199763,0.2248745478768417
26,21,2,9,0.964319966405015,0.6409531506241305
26,116,2,10,0.9523241026406826,0.9587989399602442
26,110,2,11,6.113689557662574,0.4692093314308736
26,81,2,12,1.4966377869624992,0.7976783854119592
26,5,2,13,6.864951543489539,0.7296778033032497
26,91,2,14,0.27417193969565434,0.36625596682800643
26,61,2,15,0.27752677123276337,0.7180895618180456
26,109,2,16,4.714091782772902,0.4599265255169258
26,62,2,17,1.8502780552431652,0.5861077068288068
26,6,2,18,8.192739573700836,0.32634066125847183
26,10,2,19,6.605326540330465,0.8522161518346137
26,106,2,20,3.768018256844515,0.4996942196422465
26,68,2,21,3.5534969039778264,0.8043955547845043
26,99,2,22,6.212584145275341,0.5273684328714396
26,82,2,23,5.67875954479377,0.13273806898691476
26,113,2,24,7.404743120387635,0.137202572559463
26,53,2,25,9.217803487250668,0.5649929389753574
26,94,2,26,9.572356052006613,0.12994534628237164
26,71,2,27,4.160075451614084,0.04167294074295402
26,61,2,28,6.793965231226206,0.9743499680280583
26,85,2,29,7.848557117321876,0.7227868675853375
26,34,2,30,1.6560039503455126,0.38760723596150715
26,79,2,31,8.1309273577749,0.6946075168034723
26,84,2,32,5.785825932952039,0.9164588243207961
26,100,2,33,5.968649869027271,0.5393896590133099
26,94,2,34,8.277229404436094,0.06722050922168643
26,68,2,35,2.785180450776523,0.7138970569117385
26,25,2,36,0.22707051657184674,0.08196144092674706
26,34,2,37,0.39634428048517356,0.48515451587760505
26,25,2,38,7.958354623157326,0.6867526534379925
26,57,2,39,1.5679372971555294,0.6528183631295992
26,53,2,40,8.516463395820628,0.927646184024895
26,87,3,1,7.543694793117924,0.28738738385645457
26,54,3,2,2.171576520511309,0.203598342502337
26,58,3,3,7.804538246737989,0.024520139602282942
26,70,3,4,4.130049412878362,0.448628936911046
26,81,3,5,2.1297541469354107,0.04770076945283097
26,58,3,6,9.008623332040866,0.6009092458087109
26,28,3,7,3.4965830917690086,0.24694312799028284
26,81,3,8,0.7228175258711222,0.07634467387694521
26,37,3,9,1.6959500517344361,0.7608576438071352
26,96,3,10,5.111489088209806,0.7526761000750072
26,96,3,11,2.443540925532397,0.5730243950909562
26,63,3,12,5.818276254546172,0.15200621592113672
26,59,3,13,2.530475821655942,0.927851937515477
26,19,3,14,3.4704351700091385,0.4662376662548001
26,1,3,15,2.6388779910939384,0.6558250613644938
26,101,3,16,9.689383382163024,0.9715613849074509
26,36,3,17,3.159968811401991,0.6818192325463178
26,8,3,18,8.244951035935099,0.9292500329624753
26,97,3,19,4.88569717409069,0.7169638187394093
26,80,3,20,1.1427501286953712,0.8093234438400573
26,26,3,21,3.2468257296365,0.640843728034649
26,65,3,22,4.372758486155657,0.3352431922799922
26,58,3,23,4.747858457959159,0.15624270383998673
26,104,3,24,0.815678869440768,0.6550932954462915
26,52,3,25,9.543342183741817,0.09496461986446869
26,117,3,26,1.315613043021916,0.7100630887063798
26,80,3,27,8.264061335227886,0.8109491229343859
26,80,3,28,1.178442504724354,0.07951168788238316
26,76,3,29,7.951285781029802,0.05797971261626711
26,1,3,30,9.398662863311833,0.6636999613827347
26,57,3,31,8.398695930714668,0.44822355989016704
26,19,3,32,0.36177301903441594,0.09293107096394171
26,24,3,33,1.7595596290890936,0.6869513203306342
26,93,3,34,9.133306537079507,0.13297768434276291
26,86,3,35,9.870757982719322,0.012663121406929267
26,34,3,36,3.6160514539010657,0.08765467852377529
26,86,3,37,4.763751093090129,0.3928953791251557
26,80,3,38,2.214165005609784,0.6445988975034647
26,26,3,39,2.506136710311313,0.6808111716098182
26,77,3,40,1.5451769173109997,0.43840846216384066
27,85,1,1,9.7401967045102,0.2774731884092688
27,16,1,2,4.664843087344003,0.051737653116742166
27,31,1,3,7.368440639398717,0.8594285678121304
27,72,1,4,0.9516373407223555,0.7063705599525213
27,100,1,5,0.8353901985577294,0.5720030662580187
27,41,1,6,1.2241941431213899,0.5281247007022577
27,17,1,7,7.6027262345803415,0.9889337970857525
27,12,1,8,2.327027544952406,0.4876664538536336
27,97,1,9,6.834006128607921,0.41468964527592944
27,25,1,10,8.861627921170726,0.801017174908581
27,48,1,11,4.764430404275483,0.6952951528716842
27,41,1,12,6.785461315602477,0.53647920825009
27,16,1,13,0.11929848120483699,0.7477967136870908
27,16,1,14,4.5892794328297075,0.6027466974167092
27,28,1,15,6.943887120942323,0.6137732627782057
27,22,1,16,1.0086896402215462,0.38069682002475014
27,110,1,17,8.152968973064613,0.11919791926301704
27,88,1,18,0.3388821040807133,0.7462630323727566
27,36,1,19,8.056167994358837,0.13140280935350002
27,105,1,20,2.6891870542264606,0.1616040450299766
27,61,1,21,3.9743359143406733,0.5300682050473914
27,94,1,22,9.870127330299034,0.9356481378542564
27,67,1,23,3.4595608617367724,0.7072310471863297
27,112,1,24,9.169214915885302,0.7852634301739504
27,35,1,25,6.161976408914881,0.5896566796707543
27,68,1,26,3.114359057726561,0.7610051912116687
27,118,1,27,5.299483719931308,0.8479352026014418
27,88,1,28,1.8662873574404037,0.5347731114359225
27,52,1,29,8.57435042343066,0.30432702711818005
27,16,1,30,6.763983178130328,0.8306651100960555
27,9,1,31,6.567562916839539,0.9860767502963219
27,106,1,32,0.32757348456880275,0.6283794800962229
27,77,1,33,9.013676935371468,0.9986274187756455
27,51,1,34,2.157771645807026,0.5600324237164116
27,22,1,35,2.1965810875652982,0.45757295944981313
27,56,1,36,4.150473065587004,0.46759304803762647
27,10,1,37,8.513302022015218,0.5637983045663225
27,108,1,38,7.4996490519853864,0.6396716546787
27,83,1,39,5.2615478718400475,0.16876940930388418
27,15,1,40,6.231952293379926,0.7361026082397651
27,8,2,1,4.0824404486867385,0.044782124283237135
27,24,2,2,4.167879911302195,0.6791298334994061
27,118,2,3,1.4564396576970662,0.14553674234927727
27,120,2,4,0.3962124888248819,0.6067406834897748
27,83,2,5,2.7104909284072787,0.7278734927631959
27,27,2,6,5.136136265611027,0.33320583102457746
27,26,2,7,8.016969134001561,0.17538832050405362
27,20,2,8,1.2774799688258365,0.8038630952857612
27,105,2,9,2.4405621910221678,0.7586295365154616
27,58,2,10,1.1475143632156082,0.510890016662504
27,58,2,11,4.528719746789578,0.18084266336313826
27,60,2,12,7.540480540020189,0.27504790761652653
27,55,2,13,4.909268014044922,0.41777608293380075
27,17,2,14,3.029496753889138,0.8814962427411164
27,79,2,15,2.498762944843987,0.503352823116637
27,26,2,16,6.3010639620446085,0.840333857873457
27,66,2,17,3.3664789314537433,0.4181427078756843
27,71,2,18,6.312817156261005,0.025666513491266363
27,69,2,19,3.0355566835886574,0.6725335997583529
27,2,2,20,0.3361478891247438,0.6291912062163156
27,66,2,21,6.431286032232954,0.5717469258478913
27,50,2,22,3.629374020693951,0.23059303485673188
27,84,2,23,7.831582830825695,0.11094564246696192
27,10,2,24,5.875889700217653,0.5690759225790586
27,78,2,25,8.488106502982435,0.8835384112734999
27,17,2,26,9.900287966389108,0.11824118796404515
27,61,2,27,7.285835329701534,0.02480310781867523
27,16,2,28,2.4479611235478007,0.39032994606615645
27,35,2,29,0.9761820974341306,0.9859178305370568
27,56,2,30,7.311837605714508,0.07601097003011481
27,6,2,31,8.240442680686687,0.1446109146921093
27,49,2,32,3.1790006488932674,0.987832639103116
27,29,2,33,2.604636347628433,0.03848461160342387
27,118,2,34,2.88733451432217,0.02983123138914645
27,116,2,35,4.077188145662665,0.19121436507585188
27,84,2,36,8.303746174164248,0.42081753259877774
27,78,2,37,9.334354566776035,0.5070254174032347
27,44,2,38,7.940934091532206,0.46731765641613965
27,115,2,39,2.449615419004113,0.8243139500748784
27,15,2,40,8.761461048840184,0.20084143148883882
27,112,3,1,3.0225273966111366,0.13349463563237163
27,29,3,2,6.975756760605956,0.1694747193261349
27,93,3,3,9.122347546136,0.13596221951762621
27,35,3,4,6.660270847764976,0.9803943410867542
27,31,3,5,8.758563588214614,0.3095279550393424
27,47,3,6,6.902102467204144,0.38064836120035683
27,80,3,7,4.196150756247784,0.5603598137706822
27,115,3,8,6.47174238258733,0.22238988512802715
27,16,3,9,9.633970325318996,0.42032403258973394
27,57,3,10,0.5640740413208389,0.20833609731636782
27,50,3,11,6.473881339078734,0.7940658649317475
27,34,3,12,9.792689769523182,0.7614282418715775
27,70,3,13,5.819553903228209,0.5008158126949122
27,63,3,14,1.949978068575462,0.12054636102238092
27,21,3,15,2.0030985383424604,0.9487588526587718
27,74,3,16,3.9866414108294435,0.3761489224948138
27,107,3,17,0.20815763161212697,0.4294034452859029
27,98,3,18,5.2341273907603885,0.15361341002314566
27,34,3,19,0.9361705048682611,0.40471168685070946
27,93,3,20,9.458814117897823,0.5054167912905184
27,38,3,21,2.951620766211851,0.18549280733692797
27,34,3,22,6.2046136201229976,0.03617817957022351
27,35,3,23,5.986955601193088,0.6580860260239878
27,39,3,24,1.6294615732831286,0.693288825229708
27,46,3,25,2.9776567545841672,0.09917120794954304
27,114,3,26,5.830827939020388,0.04973903491052334
27,99,3,27,2.0262445451835163,0.5017066817863235
27,89,3,28,0.7120049268863904,0.5856685580510701
27,83,3,29,5.024856798313379,0.12036697879525782
27,10,3,30,4.659290852216679,0.898533704129553
27,25,3,31,2.0863342013484343,0.14484027562418567
27,32,3,32,7.499418490441775,0.9849714769127305
27,37,3,33,4.988467617848303,0.019415034875553072
27,52,3,34,1.0824126965672842,0.977643087068283
27,87,3,35,4.71001921225442,0.8214355903336704
27,61,3,36,0.9792430091598014,0.2996969088147523
27,102,3,37,6.085935272961511,0.7453472433149515
27,119,3,38,2.8303167707149424,0.7355133399208147
27,61,3,39,2.5134185968195224,0.4374269369320095
27,9,3,40,8.970848829642813,0.5515218690196059
28,66,1,1,6.0156889994233245,0.1909299962177543
28,8,1,2,1.4123991610663533,0.32460333257029683
28,92,1,3,1.7638019691633577,0.7630358804810065
28,108,1,4,0.3387924569449141,0.8994769029561597
28,114,1,5,5.230870771258682,0.92355617366318
28,26,1,6,7.440435306118124,0.2869087297642475
28,120,1,7,5.039724144358676,0.9443911264838925
28,111,1,8,1.0217887934472103,0.4916371919488901
28,107,1,9,8.803244374489402,0.13119800459686737
28,83,1,10,7.67060882257311,0.13697610596266396
28,70,1,11,3.4317270115934617,0.662609202607299
28,25,1,12,0.3069235041991236,0.724675661466095
28,47,1,13,8.543862053828343,0.7981395235150195
28,82,1,14,7.757760867918661,0.7901272819535804
28,106,1,15,7.031734956429365,0.356573761008689
28,85,1,16,9.348741883971547,0.5900350703732502
28,53,1,17,6.8711134672588,0.5033863498951913
28,84,1,18,9.89594244863961,0.5238809838374412
28,13,1,19,5.911702387306761,0.16579862056585448
28,83,1,20,7.137041017215977,0.9171440123907475
28,104,1,21,2.87432741730688,0.9629355080295374
28,74,1,22,2.803398647410682,0.9143507445330237
28,59,1,23,9.974010987138094,0.24242120835142222
28,59,1,24,4.988798627652723,0.9440730068408199
28,79,1,25,7.658277227178868,0.5400851328579519
28,102,1,26,4.469299151318521,0.745184855837823
28,34,1,27,9.882826077234402,0.07219894723384535
28,4,1,28,6.615266606526466,0.5389184824390452
28,86,1,29,7.5247883323956986,0.9622529871938355
28,112,1,30,0.15619093609757218,0.3256508178681764
28,76,1,31,5.422245849305432,0.8207242704995406
28,97,1,32,6.621914260380329,0.7633866664863799
28,12,1,33,3.402014281026272,0.20733115795820778
28,71,1,34,0.7398600216031248,0.2881109833293851
28,43,1,35,2.292416237304585,0.8770941641354445
28,110,1,36,5.430066478831819,0.04619744090852107
28,76,1,37,3.3526295935978236,0.5725755105660084
28,24,1,38,2.8432848128688573,0.6050404303434749
28,7,1,39,4.883380744818236,0.9640229254187482
28,53,1,40,2.9894659629047915,0.6539756341981457
28,85,2,1,0.8920154832086069,0.23878568403252842
28,91,2,2,8.241577428760795,0.4484538049330037
28,108,2,3,9.872642454641191,0.38355142755664395
28,21,2,4,8.261589355845764,0.6841313114834476
28,88,2,5,1.3987506687188922,0.21527075643823235
28,55,2,6,4.133990085304169,0.08302424321198654
28,69,2,7,5.808141132760776,0.5223219097766094
28,10,2,8,9.841566526996937,0.5397361389086125
28,82,2,9,0.669419831948217,0.8944485439438303
28,18,2,10,6.33431982045079,0.8770098818583824
28,74,2,11,4.2352160118224305,0.1304563090836538
28,119,2,12,6.144811277571433,0.3548635303294201
28,27,2,13,2.072583633370293,0.05412352013020982
28,15,2,14,6.946781334646385,0.6766278948938371
28,11,2,15,3.9586867871277907,0.49964525565441387
28,17,2,16,8.931829313610661,0.3498284820930506
28,15,2,17,1.927612215465111,0.9753220469290654
28,86,2,18,0.5624832256064194,0.054345971262695136
28,54,2,19,8.10389006576566,0.2518365938081616
28,72,2,20,4.541505217486467,0.7890206075768782
28,13,2,21,8.087716953398767,0.0034114365287858384
28,86,2,22,0.5601530219142015,0.8326415387013268
28,44,2,23,8.752919526771647,0.5661790660448813
28,95,2,24,6.974991784897972,0.6552218600657372
28,120,2,25,0.2735208901881381,0.6752497208149094
28,38,2,26,0.5676830271950262,0.7269239456696412
28,30,2,27,5.56279246878996,0.028237894277487796
28,71,2,28,9.327915340223086,0.7896243291881949
28,44,2,29,6.0353780815049465,0.03061156363480222
28,30,2,30,0.7851429295115209,0.6522762272413739
28,22,2,31,8.972616684351834,0.7295796658987209
28,94,2,32,9.588600051430234,0.14873226713314724
28,90,2,33,3.8810903964520005,0.781999988981893
28,26,2,34,1.0562646370438367,0.1357276740808544
28,38,2,35,5.7004897413995606,0.3497136866859891
28,66,2,36,6.0944085490290965,0.7425740777471495
28,93,2,37,5.80832009022692,0.9088926827256175
28,47,2,38,5.471427501678971,0.3488719217205485
28,31,2,39,3.1840081244062377,0.12196211201020835
28,36,2,40,5.144954492983919,0.36171558729761877
28,73,3,1,3.2914791868106086,0.6599740919525069
28,53,3,2,8.827662799802221,0.5103063349451361
28,113,3,3,4.215664977364561,0.5082623807242984
28,105,3,4,2.555043847941665,0.9907360266049554
28,75,3,5,1.0906713336888896,0.8162257411368034
28,40,3,6,5.423354645536598,0.6083410085727261
28,10,3,7,4.493791557633088,0.06123868507788033
28,21,3,8,7.535562627658684,0.14046316825200345
28,24,3,9,1.1261076517823787,0.31433718265022426
28,50,3,10,8.68360740575192,0.0563575508930404
28,23,3,11,2.2774133482300787,0.373687360377965
28,16,3,12,9.942689665553813,0.3626427546484625
28,62,3,13,9.32804704060038,0.37281394422128555
28,96,3,14,7.947838351304691,0.2629271678835883
28,17,3,15,6.813089066032144,0.6345751172427041
28,33,3,16,1.949068255208647,0.8013805866477672
28,16,3,17,4.553975436374202,0.04772281157304448
28,58,3,18,0.2126431171158627,0.9957980071040294
28,81,3,19,3.366263324630797,0.03372358852171664
28,46,3,20,7.552895240535498,0.6758995087502064
28,29,3,21,0.39805276064079576,0.2466808866454685
28,87,3,22,0.7347949277279597,0.9627419726520743
28,93,3,23,0.7248034625362687,0.9626684012612361
28,112,3,24,6.259135814014266,0.7530305748431294
28,8,3,25,1.130507959994047,0.6718336999046224
28,95,3,26,7.979740451629676,0.5863842082091172
28,107,3,27,5.954130957174844,0.6938096641182911
28,66,3,28,1.6814694878897485,0.830153171094794
28,48,3,29,8.796974677807775,0.6418984842323944
28,96,3,30,1.3189071518418638,0.7903017197200691
28,7,3,31,4.008617926806494,0.21248990252936928
28,12,3,32,2.0684339688059907,0.37178417044214507
28,2,3,33,5.545211273474813,0.9903608012859232
28,103,3,34,8.709491000456293,0.497051899186848
28,67,3,35,6.832292919580606,0.8757144689044071
28,47,3,36,6.729686559038537,0.4307452283123292
28,83,3,37,9.452588757643795,0.8858787211613284
28,50,3,38,4.01713160612568,0.9649741085009379
28,64,3,39,5.41589377435484,0.7547718619152493
28,113,3,40,1.7262776283206205,0.7872845220343747
29,22,1,1,7.633402294499446,0.4045191080788907
29,42,1,2,4.775683764663713,0.4578991485292575
29,50,1,3,3.9825132173947866,0.20206510579129633
29,74,1,4,4.701826948936106,0.7771978499246854
29,97,1,5,9.247624314279173,0.6497305523728446
29,70,1,6,2.619169185385375,0.40852397911070304
29,25,1,7,1.3546313313040192,0.10893127119075185
29,96,1,8,7.8226246186752,0.5011256026877476
29,37,1,9,2.423346997553384,0.9930782858834503
29,1,1,10,4.692175095769265,0.23425129260479938
29,69,1,11,8.261080613558775,0.8074544829952368
29,89,1,12,9.113495002728786,0.4072309802088402
29,3,1,13,0.13457121716421439,0.7797871014257172
29,1,1,14,5.791834992323476,0.6949216510953021
29,32,1,15,0.9408463012847912,0.8025136735617818
29,88,1,16,2.4580068807850077,0.04143041221318389
29,22,1,17,7.582341696500231,0.18166861750740337
29,91,1,18,8.210504326682619,0.461740776141076
29,114,1,19,7.718351143254964,0.374787255237357
29,30,1,20,3.0124134838938743,0.3498636711661183
29,116,1,21,7.389004802559325,0.6098984758251108
29,81,1,22,5.923942877322409,0.4078078338043486
29,62,1,23,2.002127216697046,0.03295685127262482
29,49,1,24,1.6044331183024751,0.5215561084022486
29,51,1,25,4.5178757389737845,0.3938918334786745
29,66,1,26,5.020931034384163,0.15147926978684678
29,77,1,27,3.0987685610232685,0.07808691698748382
29,23,1,28,1.4518190555649513,0.2656069964628518
29,91,1,29,2.0559703604121946,0.7771006941174321
29,3,1,30,5.407409604700888,0.2320731517549668
29,32,1,31,2.376025905729998,0.8386161631010974
29,31,1,32,6.081642409100306,0.449769764845957
29,118,1,33,5.8671822862579255,0.182922593600378
29,34,1,34,9.685520896124782,0.13042770159493466
29,68,1,35,1.693846994839595,0.13398533297602744
29,86,1,36,5.6942375390443125,0.8846295690221055
29,97,1,37,7.861050784791298,0.23003182547688006
29,37,1,38,9.9685508449124,0.926221573167723
29,111,1,39,7.561055336201909,0.36166924397194045
29,11,1,40,0.13568281773833069,0.0742559530624548
29,31,2,1,8.34864389864392,0.6400842345011815
29,96,2,2,6.414553173415918,0.27046192646284284
29,92,2,3,0.2180134826137814,0.9833264322861033
29,120,2,4,5.381971183693043,0.8606824920719629
29,72,2,5,3.0642026732315406,0.9270705403758914
29,40,2,6,2.490064852322631,0.7904928681682515
29,88,2,7,7.364848494462319,0.3574428655505698
29,66,2,8,9.274264763929725,0.7487431717611269
29,73,2,9,4.309955440076361,0.8360628600546772
29,44,2,10,7.261757081237381,0.9354697066508457
29,89,2,11,1.0160168758734844,0.5895032503011219
29,42,2,12,2.636329555242823,0.8249304358437562
29,59,2,13,1.9567512896250971,0.13038899379866709
29,85,2,14,0.6123263030258541,0.7384108790310447
29,31,2,15,5.97331332323023,0.39517654683481307
29,87,2,16,7.095974271739931,0.06395969195659224
29,120,2,17,6.002054291604563,0.5728963982597182
29,15,2,18,5.757745911474848,0.6676843224134854
29,65,2,19,2.6542796505850763,0.41126633008703906
29,41,2,20,7.0474095075652246,0.9169609527972011
29,111,2,21,7.881150346207749,0.3433198986257241
29,78,2,22,6.062423335631646,0.10615737101666378
29,35,2,23,1.2774883937426285,0.3690555721111535
29,20,2,24,4.382212100380789,0.23928142446500622
29,120,2,25,6.970494193924459,0.9663687773095551
29,19,2,26,3.584740074593852,0.7457352199772549
29,25,2,27,3.8791856299698835,0.6877925185886664
29,85,2,28,4.103867793643726,0.7015102262938604
29,29,2,29,3.6385335380936636,0.6946281723953519
29,66,2,30,8.986875020394244,0.3873522540338057
29,39,2,31,1.3041751258108247,0.1708048997498235
29,104,2,32,4.0997203325752345,0.5717898094203984
29,50,2,33,9.68613338031072,0.5636490188864083
29,72,2,34,3.584417640266536,0.3568049820121567
29,85,2,35,9.212797132029202,0.1524622022990536
29,116,2,36,1.8641406462705057,0.6716608509281535
29,66,2,37,5.802097480010747,0.4757956498638295
29,78,2,38,7.772367891394314,0.3441442631281182
29,56,2,39,5.277071083246977,0.9972989631829283
29,64,2,40,1.9846073867363678,0.4010796409766598
29,10,3,1,8.511617568400629,0.02316459485416944
29,37,3,2,7.57564704748309,0.5242153399170275
29,65,3,3,8.110153296042558,0.6043909288260093
29,77,3,4,6.74152376886295,0.13334954825466883
29,90,3,5,8.698802788200283,0.0266605754914635
29,15,3,6,8.380244769495595,0.20577546330038543
29,72,3,7,2.9417122076282363,0.04334336949722595
29,40,3,8,5.233611627561826,0.7111483023616899
29,113,3,9,3.0153957038953094,0.3631167346363303
29,37,3,10,9.308478993366093,0.8957963784942334
29,104,3,11,3.178599009797196,0.5216898387552786
29,26,3,12,9.596527451300291,0.32312071428652
29,22,3,13,8.98042531478948,0.032351877468133394
29,91,3,14,8.342160391757854,0.40220379407737006
29,110,3,15,4.839766203962448,0.11287347130478631
29,101,3,16,3.653547441316991,0.5463733533301148
29,113,3,17,5.617823243686147,0.0687758775373839
29,107,3,18,5.875201307702762,0.8836267279138452
29,72,3,19,4.2447844323007615,0.9826789112125391
29,98,3,20,2.7400912108426514,0.8609048697359309
29,94,3,21,0.0697359525434671,0.41703381095680103
29,115,3,22,3.5411154513328604,0.010158949413436202
29,80,3,23,8.178637694714087,0.7322486773849397
29,9,3,24,6.535293727762688,0.13651950471427554
29,61,3,25,6.447065927389048,0.31461804584421316
29,26,3,26,0.5422958261094224,0.833397016408765
29,99,3,27,5.371065642565732,0.2022283147257743
29,34,3,28,9.66481772794976,0.20129099392068062
29,52,3,29,1.2634171284427675,0.8274995769992021
29,12,3,30,7.183763720500279,0.242383895113917
29,74,3,31,1.6980854718137772,0.12065176544728984
29,10,3,32,2.874943573069273,0.24962314827202636
29,31,3,33,4.753399980365655,0.08424649344250112
29,3,3,34,6.52098929245131,0.8425565356699631
29,118,3,35,1.971553802344177,0.33073040378119223
29,116,3,36,7.683217816967794,0.834928894232799
29,40,3,37,3.770150348043,0.6782842399066
29,35,3,38,3.7720127033752417,0.8486660271664414
29,94,3,39,3.3747367749931225,0.7597718984602895
29,31,3,40,7.452700525003866,0.8790096380790888
30,72,1,1,8.316846516672081,0.7015932352830636
30,74,1,2,8.929877057404537,0.2967267649201042
30,3,1,3,8.573746308993519,0.4170308262502147
30,13,1,4,4.728049434376088,0.742800158036992
30,68,1,5,1.9638102098480836,0.718231993483984
30,18,1,6,9.954744687967926,0.08318210355250943
30,13,1,7,1.0325514210066045,0.8742864623740663
30,75,1,8,1.413988963701035,0.30772447829363336
30,42,1,9,5.3115123388502035,0.9415132993509728
30,69,1,10,4.004939948944682,0.6632697271994114
30,52,1,11,7.9183340975819485,0.7763654249253392
30,96,1,12,1.766479802921287,0.11847752680965928
30,114,1,13,6.197998234537733,0.6199431759312913
30,13,1,14,3.532211740336897,0.24170769249655388
30,45,1,15,5.079236612523973,0.5547434052786289
30,12,1,16,3.854107178688795,0.4508121902846195
30,81,1,17,0.06536012767946686,0.11630750031097181
30,96,1,18,6.211906496284615,0.6262430055372047
30,111,1,19,0.3286409096856546,0.4523744593687723
30,2,1,20,8.352197383794236,0.3410733858644889
30,25,1,21,6.93310486987508,0.6700983163331194
30,117,1,22,0.2782093248786621,0.8036517003920252
30,36,1,23,6.313812528954202,0.4614420757977129
30,82,1,24,9.696608633734517,0.047220902274413556
30,42,1,25,6.3294011656003395,0.7378660322202969
30,10,1,26,3.4308049114636994,0.5886560816113973
30,33,1,27,8.428822640063599,0.006714789436980895
30,103,1,28,6.9005016770782515,0.9626110645453301
30,118,1,29,7.259688787301192,0.21978856126809498
30,23,1,30,9.33012231562366,0.10662999832513786
30,67,1,31,4.20345848439127,0.774998870135957
30,66,1,32,6.706052769294162,0.36319665249702093
30,26,1,33,7.344423163132136,0.7130182684016162
30,103,1,34,5.568513471885873,0.8682496956792938
30,69,1,35,7.258143127675,0.15439237923948157
30,87,1,36,8.82916223533163,0.6360181153278807
30,101,1,37,4.5364437374632685,0.7801298009853324
30,115,1,38,4.335707635861974,0.7353622618779634
30,26,1,39,7.694287388397064,0.42353830401815196
30,74,1,40,2.9155229003553975,0.2017349490230229
30,83,2,1,7.175712690745412,0.4331353460591111
30,61,2,2,8.849496960734598,0.39216374332448223
30,78,2,3,2.86292487639619,0.9969628963456988
30,88,2,4,3.6835435511997794,0.9705290550241058
30,106,2,5,7.339088431291495,0.6787093683078695
30,86,2,6,7.369638536126239,0.8177448125371114
30,28,2,7,3.2716475761164476,0.5812388387889937
30,35,2,8,9.197204087895784,0.6890759484253702
30,13,2,9,4.667173841834085,0.8142152989391352
30,80,2,10,6.270101929303056,0.7496817664973435
30,25,2,11,4.496878260173719,0.6022320493404923
30,114,2,12,1.0562351901340161,0.6439319836439841
30,74,2,13,0.12333277998552439,0.9904508718629994
30,67,2,14,1.0662720571720152,0.9909638521844484
30,52,2,15,4.162056313249326,0.08262707086190801
30,9,2,16,9.434846535917913,0.36276413670552476
30,2,2,17,7.308108039246349,0.2077033913758941
30,104,2,18,4.661208433535164,0.9811690800660613
30,95,2,19,5.436336441418841,0.8982444753906325
30,28,2,20,9.617019793067227,0.844063094202777
30,53,2,21,8.705203511867559,0.15347492851372724
30,48,2,22,7.326997840663188,0.3524173514383315
30,85,2,23,9.40038303483903,0.3473472196822529
30,45,2,24,5.008993289360274,0.3966243433791723
30,107,2,25,0.4855447664591461,0.4418409586791582
30,7,2,26,8.336019071155675,0.6327261724754807
30,108,2,27,5.889760798355787,0.1119078386158483
30,5,2,28,6.14457625500111,0.4340662976757629
30,91,2,29,9.954852580501893,0.4196477870052798
30,62,2,30,1.1220150865852263,0.5473606527283166
30,6,2,31,9.408567816248937,0.9621819385508975
30,50,2,32,4.51236419986939,0.7470458802731901
30,110,2,33,8.228595972958846,0.2001991081811949
30,115,2,34,6.596696130684986,0.744478758899075
30,35,2,35,1.2643174256895062,0.18085469552116318
30,110,2,36,5.037559430787253,0.7319937625010637
30,94,2,37,8.660575928750035,0.38904296289779616
30,114,2,38,3.833021073903317,0.722802810137738
30,77,2,39,8.138295010595243,0.6757604003005029
30,83,2,40,4.252066709229393,0.05397870688446904
30,90,3,1,2.0919725293234093,0.859030518254125
30,12,3,2,6.224754110341943,0.12447889521421485
30,65,3,3,4.774277133295537,0.5072165871793993
30,2,3,4,2.5441445777597735,0.46709411156632197
30,112,3,5,8.76113326509907,0.6926228635784121
30,81,3,6,4.42531078729322,0.4342471904160291
30,46,3,7,9.398673148279062,0.03821308363768838
30,44,3,8,5.69413721701645,0.4711028778368409
30,12,3,9,5.936313706066011,0.5605187386819389
30,114,3,10,9.150971426045377,0.22946401321039256
30,101,3,11,3.9991260606389645,0.35374535714599276
30,100,3,12,7.177905198214939,0.44049908494317547
30,1,3,13,9.289448334532748,0.706151914072407
30,35,3,14,1.375315230452121,0.8034040857234992
30,74,3,15,8.908241379952527,0.7647004185649724
30,118,3,16,5.487692657018737,0.604844549173206
30,46,3,17,8.872798381187641,0.6198329759160548
30,1,3,18,8.884838877990553,0.20051494559871552
30,62,3,19,0.27707581150319793,0.3459140218129906
30,83,3,20,6.595108996764919,0.5062177841904891
30,97,3,21,9.900614225445253,0.27036122640309845
30,100,3,22,1.439606791781587,0.7677780161078994
30,99,3,23,0.8796444485851751,0.7639641640016644
30,59,3,24,8.256916769489411,0.2897346240729235
30,106,3,25,3.2971525438698865,0.09073460270989842
30,31,3,26,3.3516001083414,0.06657862728255926
30,80,3,27,3.74642152678856,0.7283910200659315
30,6,3,28,3.591296259954916,0.5221200913204989
30,48,3,29,1.0938947341246474,0.23825439122868786
